is_val_error,reg,stepSize,lastKDays,kout,kin,time_ix,hy_ix,rmse,mae
True,KNeighborsRegressor,2,20,0,0,19,0,20.657890973045383,18.48301728464771
True,KNeighborsRegressor,2,20,0,0,19,1,12.669649182279073,10.553310095043484
True,KNeighborsRegressor,2,20,0,0,19,2,20.50950268858146,18.271675277813713
True,KNeighborsRegressor,2,20,0,0,19,3,25.51961275692315,23.84959725892853
True,KNeighborsRegressor,2,20,0,0,19,4,32.22988239202296,30.74416704976997
True,KNeighborsRegressor,2,20,0,0,19,5,37.009804179009066,35.41511908478725
True,KNeighborsRegressor,2,20,0,0,19,6,38.68643715208997,37.61459755243652
True,KNeighborsRegressor,2,20,0,0,19,7,39.94126973323707,38.894266002377094
True,KNeighborsRegressor,2,20,0,0,19,8,43.06211057075048,41.55187165540648
True,KNeighborsRegressor,2,20,0,0,19,9,45.619206971640736,43.87825041233248
True,KNeighborsRegressor,2,20,0,0,21,0,32.79843942568329,24.741566422352857
True,KNeighborsRegressor,2,20,0,0,21,1,43.190944459551766,32.568420349803155
True,KNeighborsRegressor,2,20,0,0,21,2,32.81334491815695,24.76334554977903
True,KNeighborsRegressor,2,20,0,0,21,3,26.970352901039156,19.260486891653986
True,KNeighborsRegressor,2,20,0,0,21,4,24.48756731783951,18.749061780053378
True,KNeighborsRegressor,2,20,0,0,21,5,23.484036621086812,18.168415962346145
True,KNeighborsRegressor,2,20,0,0,21,6,22.78347777409886,16.93222948621325
True,KNeighborsRegressor,2,20,0,0,21,7,21.01452830533258,16.11144171275232
True,KNeighborsRegressor,2,20,0,0,21,8,19.908445098656582,14.922856644064405
True,KNeighborsRegressor,2,20,0,0,21,9,20.370987706025307,15.934537770156671
True,KNeighborsRegressor,2,20,0,0,23,0,30.334090337427433,23.507946800174892
True,KNeighborsRegressor,2,20,0,0,23,1,33.160223849993635,21.455779100561966
True,KNeighborsRegressor,2,20,0,0,23,2,30.162653780195534,23.246082115901206
True,KNeighborsRegressor,2,20,0,0,23,3,25.27023810184223,20.303249963308193
True,KNeighborsRegressor,2,20,0,0,23,4,23.380086882491877,19.052464562909247
True,KNeighborsRegressor,2,20,0,0,23,5,21.288977143082548,17.869087275285626
True,KNeighborsRegressor,2,20,0,0,23,6,18.957778738503972,15.500597888392681
True,KNeighborsRegressor,2,20,0,0,23,7,17.81342808729482,13.87313259579724
True,KNeighborsRegressor,2,20,0,0,23,8,16.659982361109076,13.014501108255113
True,KNeighborsRegressor,2,20,0,0,23,9,14.916731610148593,11.592198737267916
True,KNeighborsRegressor,2,20,0,0,25,0,28.38212951065577,22.459094004774784
True,KNeighborsRegressor,2,20,0,0,25,1,34.92417429304461,21.43663416784314
True,KNeighborsRegressor,2,20,0,0,25,2,28.244589731014305,22.369803661275615
True,KNeighborsRegressor,2,20,0,0,25,3,40.50577439980753,35.215560001883865
True,KNeighborsRegressor,2,20,0,0,25,4,44.44458271331412,38.874405151422096
True,KNeighborsRegressor,2,20,0,0,25,5,45.101824839255386,39.52781302095343
True,KNeighborsRegressor,2,20,0,0,25,6,44.33408345495914,38.60421587829142
True,KNeighborsRegressor,2,20,0,0,25,7,42.320205701901486,36.85778092716334
True,KNeighborsRegressor,2,20,0,0,25,8,40.84423153583413,35.13943671118245
True,KNeighborsRegressor,2,20,0,0,25,9,39.450108758250074,34.49120487291151
True,KNeighborsRegressor,2,20,0,0,27,0,11.902495290754715,10.806268388362213
True,KNeighborsRegressor,2,20,0,0,27,1,15.655779799108629,13.666719104050145
True,KNeighborsRegressor,2,20,0,0,27,2,12.034185744112142,10.943306252588846
True,KNeighborsRegressor,2,20,0,0,27,3,13.372509919296434,10.66958774020794
True,KNeighborsRegressor,2,20,0,0,27,4,20.75395450803761,16.489264769224395
True,KNeighborsRegressor,2,20,0,0,27,5,24.80054834749518,21.167131485441573
True,KNeighborsRegressor,2,20,0,0,27,6,26.698733829856597,21.825899637908446
True,KNeighborsRegressor,2,20,0,0,27,7,26.43667027904397,21.800989941420024
True,KNeighborsRegressor,2,20,0,0,27,8,25.592198091099466,20.346138499089133
True,KNeighborsRegressor,2,20,0,0,27,9,25.11592874612754,19.79157448956153
True,KNeighborsRegressor,2,20,0,1,19,0,19.12208393527043,16.153671497584536
True,KNeighborsRegressor,2,20,0,1,19,1,13.201843945587973,10.413159840370326
True,KNeighborsRegressor,2,20,0,1,19,2,18.92200772405051,15.891976397464461
True,KNeighborsRegressor,2,20,0,1,19,3,24.954928900002983,21.443830680544018
True,KNeighborsRegressor,2,20,0,1,19,4,31.083624284111064,27.267572983427595
True,KNeighborsRegressor,2,20,0,1,19,5,36.625252254229345,33.411795988913596
True,KNeighborsRegressor,2,20,0,1,19,6,37.955900200639476,35.325459947327104
True,KNeighborsRegressor,2,20,0,1,19,7,38.59450033608638,36.5975311520032
True,KNeighborsRegressor,2,20,0,1,19,8,40.133225724741784,38.4672596111368
True,KNeighborsRegressor,2,20,0,1,19,9,41.02256343245625,39.37942431501199
True,KNeighborsRegressor,2,20,0,1,21,0,26.26500892132057,23.68573781291172
True,KNeighborsRegressor,2,20,0,1,21,1,31.142056552666478,29.764012674045183
True,KNeighborsRegressor,2,20,0,1,21,2,26.3802068208458,23.80930027497129
True,KNeighborsRegressor,2,20,0,1,21,3,20.63374526664506,19.185070490348878
True,KNeighborsRegressor,2,20,0,1,21,4,17.848835236398205,17.36751262749669
True,KNeighborsRegressor,2,20,0,1,21,5,16.05879476521207,14.525607664563774
True,KNeighborsRegressor,2,20,0,1,21,6,15.87366101426217,13.521758847515803
True,KNeighborsRegressor,2,20,0,1,21,7,14.933001970642586,11.984991588136866
True,KNeighborsRegressor,2,20,0,1,21,8,14.324327947762002,9.356198619020622
True,KNeighborsRegressor,2,20,0,1,21,9,15.53738610012422,10.347090922704602
True,KNeighborsRegressor,2,20,0,1,23,0,25.584607910572544,23.477448397013617
True,KNeighborsRegressor,2,20,0,1,23,1,10.803573011207648,8.989318801102124
True,KNeighborsRegressor,2,20,0,1,23,2,25.218491548904115,23.153175194794073
True,KNeighborsRegressor,2,20,0,1,23,3,25.735895546891502,23.743720706141005
True,KNeighborsRegressor,2,20,0,1,23,4,21.675354389975034,19.693868294545815
True,KNeighborsRegressor,2,20,0,1,23,5,18.95678736171997,16.715228424493212
True,KNeighborsRegressor,2,20,0,1,23,6,16.411758767289744,14.74723668068563
True,KNeighborsRegressor,2,20,0,1,23,7,15.327201665555808,14.536784853689625
True,KNeighborsRegressor,2,20,0,1,23,8,14.716194434929914,14.06865851453253
True,KNeighborsRegressor,2,20,0,1,23,9,14.13991106235286,13.564477283046136
True,KNeighborsRegressor,2,20,0,1,25,0,24.246708353355096,22.144625603864736
True,KNeighborsRegressor,2,20,0,1,25,1,13.110882716595839,12.257203343803509
True,KNeighborsRegressor,2,20,0,1,25,2,23.867961921687172,21.810253623959955
True,KNeighborsRegressor,2,20,0,1,25,3,39.782357186654906,37.48766344893713
True,KNeighborsRegressor,2,20,0,1,25,4,40.865693820881546,39.25599628699987
True,KNeighborsRegressor,2,20,0,1,25,5,40.3234770099595,39.23572553062554
True,KNeighborsRegressor,2,20,0,1,25,6,39.52982239203901,38.36952705962947
True,KNeighborsRegressor,2,20,0,1,25,7,38.19496359448426,36.80932731030001
True,KNeighborsRegressor,2,20,0,1,25,8,36.732570449736095,34.831960670943964
True,KNeighborsRegressor,2,20,0,1,25,9,36.16602518397175,34.141613266246964
True,KNeighborsRegressor,2,20,0,1,27,0,8.355914631968336,7.707609018574491
